time,datetime_kst,open,high,low,close,volume,days
1529069400,2018-06-15 00:00:00,11.1641,11.6543,11.0415,11.4585,40722000,5
1529674200,2018-06-22 00:00:00,11.1889,11.1889,10.1821,10.2559,49848000,5
1530279000,2018-06-29 00:00:00,9.8737,9.8903,8.6513,9.0138,55035000,5
1530883800,2018-07-06 00:00:00,8.7768,9.7533,8.5800,9.7151,41086500,4
1531488600,2018-07-13 00:00:00,10.0107,10.2744,9.1577,9.4928,59416500,5
1532093400,2018-07-20 00:00:00,9.5055,10.1432,9.2291,9.8661,39636000,5
1532698200,2018-07-27 00:00:00,9.7470,10.5541,9.2004,10.1196,62950500,5
1533303000,2018-08-03 00:00:00,10.0999,10.4197,9.5998,10.3196,35727000,5
1533907800,2018-08-10 00:00:00,10.2770,10.8936,9.5788,9.7177,39673500,5
1534512600,2018-08-17 00:00:00,9.7680,10.0241,8.6507,9.0494,48424500,5
1535117400,2018-08-24 00:00:00,9.1093,10.1470,8.7220,10.1394,43645500,5
1535722200,2018-08-31 00:00:00,10.3388,10.9121,10.2999,10.7019,49731000,5
1536327000,2018-09-07 00:00:00,10.5598,11.0134,9.7304,9.8043,36535500,4
1536931800,2018-09-14 00:00:00,10.0451,10.2432,8.8418,10.1368,55419000,5
1537536600,2018-09-21 00:00:00,9.9540,10.4980,9.6597,10.2630,32499000,5
1538141400,2018-09-28 00:00:00,10.0164,10.3878,9.5454,9.8763,33004500,5
1538746200,2018-10-05 00:00:00,9.9581,10.3643,8.5253,8.7865,59608500,5
1539351000,2018-10-12 00:00:00,8.6236,8.8025,6.9436,7.5064,80772000,5
1539955800,2018-10-19 00:00:00,7.4010,8.2455,6.8989,6.9813,58456500,5
1540560600,2018-10-26 00:00:00,7.1225,7.2426,5.3901,5.6807,93628500,5
1541165400,2018-11-02 00:00:00,6.0053,7.3703,5.1895,6.9788,85978500,5
1541773800,2018-11-09 00:00:00,6.9436,7.3595,6.4569,6.8012,50394000,5
1542378600,2018-11-16 00:00:00,6.4728,6.8989,5.8194,6.5834,63432000,5
1542983400,2018-11-23 00:00:00,6.4224,6.5514,5.3243,5.9120,51562500,4
1543588200,2018-11-30 00:00:00,6.1643,6.8414,5.9816,6.8280,46008000,5
1544193000,2018-12-07 00:00:00,7.4713,7.5326,5.4208,5.5057,76599000,4
1544797800,2018-12-14 00:00:00,5.4763,6.3502,5.4214,5.7740,79413000,5
1545402600,2018-12-21 00:00:00,5.7172,6.0417,4.6357,4.6925,96888000,5
1546007400,2018-12-28 00:00:00,4.5693,5.5263,4.2403,5.2422,61173000,4
1546612200,2019-01-04 00:00:00,5.4218,5.5987,4.4934,5.0916,72010500,4
1547217000,2019-01-11 00:00:00,5.1916,6.2039,5.0781,6.0430,74388000,5
1547821800,2019-01-18 00:00:00,5.8180,6.3622,5.4378,6.2501,67174500,5
1548426600,2019-01-25 00:00:00,6.0731,7.0604,5.4436,6.9828,83928000,4
1549031400,2019-02-01 00:00:00,6.2058,7.1553,6.1616,7.0617,59385000,5
1549636200,2019-02-08 00:00:00,7.0777,8.0169,6.8918,7.2976,60946500,5
1550241000,2019-02-15 00:00:00,7.4104,8.2483,7.2034,8.1291,55405500,5
1550845800,2019-02-22 00:00:00,7.9861,8.4426,7.9823,8.3695,41476500,4
1551450600,2019-03-01 00:00:00,8.7837,8.8670,7.8380,8.3375,53683500,5
1552055400,2019-03-08 00:00:00,8.5247,8.5849,7.0969,7.5419,66000000,5
1552656600,2019-03-15 00:00:00,7.6823,9.0247,7.6419,8.8337,61071000,5
1553261400,2019-03-22 00:00:00,8.8894,9.9694,8.6183,8.9579,77058000,5
1553866200,2019-03-29 00:00:00,8.8096,9.1044,8.2727,8.8333,85551000,5
1554471000,2019-04-05 00:00:00,9.2264,10.4498,9.1095,10.4338,78810000,5
1555075800,2019-04-12 00:00:00,10.2918,10.8275,10.0125,10.8217,59620500,5
1555594200,2019-04-18 00:00:00,10.8178,12.5840,10.4004,12.1511,54312000,4
1556285400,2019-04-26 00:00:00,11.9777,13.2577,11.1190,11.8775,51250500,5
1556890200,2019-05-03 00:00:00,11.9180,12.6264,11.6585,12.4176,46782000,5
1557495000,2019-05-10 00:00:00,11.1807,11.8345,9.5905,10.3329,93874500,5
1558099800,2019-05-17 00:00:00,9.3086,9.9335,8.5912,8.7017,102480000,5
1558704600,2019-05-24 00:00:00,7.9226,8.2611,6.8925,7.0569,95541000,5
1559309400,2019-05-31 00:00:00,7.1841,7.2945,6.6504,6.8077,71125500,4
1559914200,2019-06-07 00:00:00,7.0633,8.2258,6.7531,8.1545,109362000,5
1560519000,2019-06-14 00:00:00,8.5270,9.3124,7.5643,7.7229,78568500,5
1561123800,2019-06-21 00:00:00,7.7390,9.2026,7.5514,8.6272,79234500,5
1561728600,2019-06-28 00:00:00,8.6837,9.7992,8.2845,9.5374,65716500,5
1562333400,2019-07-05 00:00:00,10.7858,11.0366,9.2506,9.5683,52402500,4
1562938200,2019-07-12 00:00:00,9.3046,10.3986,9.1251,10.3883,55053000,5
1563543000,2019-07-19 00:00:00,10.5478,11.0945,10.1291,10.7755,47877000,5
1564147800,2019-07-26 00:00:00,10.9639,12.9989,10.9401,12.2554,70699500,5
1564752600,2019-08-02 00:00:00,12.1557,12.4098,9.6795,9.9284,77440500,5
1565357400,2019-08-09 00:00:00,9.0557,9.9162,8.3952,9.3618,99100500,5
1565962200,2019-08-16 00:00:00,9.1296,10.0442,8.6138,9.5509,91621500,5
1566567000,2019-08-23 00:00:00,10.2179,10.3761,8.7856,8.8872,75718500,5
1567171800,2019-08-30 00:00:00,9.3277,10.2249,8.6833,9.9658,62659500,5
1567776600,2019-09-06 00:00:00,9.6480,11.5293,9.2847,11.2193,56547000,4
1568381400,2019-09-13 00:00:00,11.4354,12.4818,10.9729,12.0393,44026500,5
1568986200,2019-09-20 00:00:00,11.7055,12.1139,10.9337,11.0887,39684000,5
1569591000,2019-09-27 00:00:00,11.0231,11.6985,10.3886,10.6309,65712000,5
1570195800,2019-10-04 00:00:00,10.8241,11.5844,9.8055,11.2629,72946500,5
1570800600,2019-10-11 00:00:00,11.1656,11.9220,9.9653,11.5290,96393000,5
1571405400,2019-10-18 00:00:00,11.4891,12.3666,11.1276,11.4755,69039000,5
1572010200,2019-10-25 00:00:00,11.7506,12.7313,10.9369,12.7016,69520500,5
1572615000,2019-11-01 00:00:00,12.9510,13.6900,12.2835,13.6552,55018500,5
1573223400,2019-11-08 00:00:00,14.1732,15.0462,13.8646,14.8168,52902000,5
1573828200,2019-11-15 00:00:00,14.4251,15.3342,14.2389,14.9541,58044000,5
1574433000,2019-11-22 00:00:00,14.9644,15.1493,13.4896,13.6404,63891000,5
1575037800,2019-11-29 00:00:00,14.0456,14.7627,14.0308,14.2673,36580500,4
1575642600,2019-12-06 00:00:00,14.2789,14.5140,12.5444,14.4322,54223500,5
1576247400,2019-12-13 00:00:00,14.4322,17.0210,14.1816,16.2555,66577500,5
1576852200,2019-12-20 00:00:00,16.8032,17.9539,16.6872,17.8656,45919500,5
1577457000,2019-12-27 00:00:00,18.2976,18.3725,17.8004,17.9855,27999000,4
1578061800,2020-01-03 00:00:00,17.9081,18.8323,17.1960,17.8133,40116000,4
1578666600,2020-01-10 00:00:00,17.1567,18.8484,16.8619,18.1138,54555000,5
1579271400,2020-01-17 00:00:00,18.5040,19.5772,18.0590,19.5495,51936000,5
1579876200,2020-01-24 00:00:00,19.3064,21.3483,19.2844,19.7443,46948500,4
1580481000,2020-01-31 00:00:00,17.9810,18.8620,15.5120,15.7120,86052000,5
1581085800,2020-02-07 00:00:00,15.9319,19.0813,15.8687,17.6714,76848000,5
1581690600,2020-02-14 00:00:00,17.2605,21.1935,17.2528,20.3544,64189500,5
1582295400,2020-02-21 00:00:00,19.2844,21.1006,18.0590,18.2815,75351000,4
1582900200,2020-02-28 00:00:00,15.6939,16.4608,11.0740,13.2218,186478500,5
1583505000,2020-03-06 00:00:00,14.0280,15.3076,11.8028,12.8096,140251500,5
1584106200,2020-03-13 00:00:00,9.8054,11.4088,6.3206,8.3794,189286500,5
1584711000,2020-03-20 00:00:00,5.7905,6.8663,3.4506,4.1245,319521000,5
1585315800,2020-03-27 00:00:00,4.3858,7.0381,3.9543,5.9042,303720000,5
1585920600,2020-04-03 00:00:00,6.1315,6.8599,4.9460,5.2643,225505500,5
1586439000,2020-04-09 00:00:00,5.9404,7.9704,5.9333,6.9832,257646000,4
1587130200,2020-04-17 00:00:00,6.9348,8.6084,6.7443,8.2946,220294500,5
1587735000,2020-04-24 00:00:00,7.9427,8.2972,6.5544,8.0718,210030000,5
1588339800,2020-05-01 00:00:00,8.3940,9.5401,7.0897,7.1737,259969500,5
1588944600,2020-05-08 00:00:00,6.9819,8.9900,6.9096,8.9739,200154000,5
1589549400,2020-05-15 00:00:00,8.6807,9.2186,7.1672,7.8445,225448500,5
1590154200,2020-05-22 00:00:00,8.3940,9.9889,8.3940,9.2070,186085500,5
1590759000,2020-05-29 00:00:00,9.9269,10.0903,8.7614,9.9508,155629500,4
1591363800,2020-06-05 00:00:00,9.7551,13.0430,9.5563,12.5271,145446000,5
1591968600,2020-06-12 00:00:00,12.8435,12.9617,9.9366,10.6075,154728000,5
1592573400,2020-06-19 00:00:00,9.9379,12.4554,9.7971,11.6871,124872000,5
1593178200,2020-06-26 00:00:00,11.7452,12.4811,10.7466,10.8764,112747500,5
1593696600,2020-07-02 00:00:00,10.8997,12.4075,10.4985,12.0838,95941500,4
1594387800,2020-07-10 00:00:00,12.6995,13.8500,12.5005,13.4753,95670000,5
1594992600,2020-07-17 00:00:00,14.0438,14.4980,12.0173,13.4275,96157500,5
1595597400,2020-07-24 00:00:00,13.4909,14.5697,12.2395,12.8216,89577000,5
1596202200,2020-07-31 00:00:00,13.3080,14.9961,13.1336,14.6330,109983000,5
1596807000,2020-08-07 00:00:00,14.9140,16.3288,14.9134,15.5329,70620000,5
1597411800,2020-08-14 00:00:00,15.6253,16.6241,14.8598,15.9438,69967500,5
1598016600,2020-08-21 00:00:00,16.3366,16.8366,15.2073,15.8850,60747000,5
1598621400,2020-08-28 00:00:00,16.3663,17.3192,15.9645,17.3037,66813000,5
