time,datetime_kst,open,high,low,close,volume,days
1475242200,2016-09-30 00:00:00,32.8008,34.5060,32.5732,34.2845,6978000,5
1475847000,2016-10-07 00:00:00,34.3665,34.5152,33.8355,34.3634,12491700,5
1476451800,2016-10-14 00:00:00,34.5243,34.6547,32.4366,33.2165,8096400,5
1477056600,2016-10-21 00:00:00,33.1831,33.6413,32.9707,33.4349,5940600,5
1477661400,2016-10-28 00:00:00,33.6109,34.3786,33.5715,33.6079,5838600,5
1478266200,2016-11-04 00:00:00,33.7262,34.0630,32.7704,33.0010,7820100,5
1478874600,2016-11-11 00:00:00,33.6140,34.4302,32.8008,34.3756,18399300,5
1479479400,2016-11-18 00:00:00,34.5455,35.9200,34.1055,35.8745,6116400,5
1480084200,2016-11-25 00:00:00,35.9838,36.6270,35.8593,36.6088,4014900,4
1480689000,2016-12-02 00:00:00,36.5208,36.6665,34.2481,34.8793,8911500,5
1481293800,2016-12-09 00:00:00,35.1827,37.2217,34.9521,36.7241,6142800,5
1481898600,2016-12-16 00:00:00,36.5785,37.7527,36.1446,37.0761,8782500,5
1482503400,2016-12-23 00:00:00,37.1732,38.2271,37.1277,38.1784,5538900,5
1483108200,2016-12-30 00:00:00,38.2545,38.9023,37.2021,37.3238,7597500,4
1483713000,2017-01-06 00:00:00,37.4515,37.8591,36.9649,37.4029,5825400,4
1484317800,2017-01-13 00:00:00,37.5337,38.1298,37.2204,38.0385,5409000,5
1484922600,2017-01-20 00:00:00,37.8986,38.4886,37.3025,38.2545,6906600,4
1485527400,2017-01-27 00:00:00,38.1115,39.6079,37.7252,39.5957,9053400,5
1486132200,2017-02-03 00:00:00,39.4162,39.7630,38.6468,39.6900,7050000,5
1486737000,2017-02-10 00:00:00,39.7691,40.2070,39.2916,39.6778,5199300,5
1487341800,2017-02-17 00:00:00,39.7873,40.2344,39.4041,40.2283,4168500,5
1487946600,2017-02-24 00:00:00,40.3652,40.8579,39.3554,40.1158,6033300,4
1488551400,2017-03-03 00:00:00,40.1371,40.8001,39.8998,40.1675,8851800,5
1489156200,2017-03-10 00:00:00,40.0550,40.9978,39.7234,40.9126,8136900,5
1489757400,2017-03-17 00:00:00,41.0373,41.5665,40.7605,41.4661,6087300,5
1490362200,2017-03-24 00:00:00,41.5726,41.9589,40.6906,41.4344,7904100,5
1490967000,2017-03-31 00:00:00,41.0380,41.9497,40.8672,41.7424,4813200,5
1491571800,2017-04-07 00:00:00,41.7607,41.8613,40.6294,41.2240,6713700,5
1492090200,2017-04-13 00:00:00,41.2270,41.2667,39.5987,39.6139,5426100,4
1492781400,2017-04-21 00:00:00,39.7694,41.2179,39.7694,40.9709,7949400,5
1493386200,2017-04-28 00:00:00,41.5716,42.2821,41.3947,41.5045,10489200,5
1493991000,2017-05-05 00:00:00,41.6051,41.9284,41.2423,41.7515,8730600,5
1494595800,2017-05-12 00:00:00,41.7302,43.2426,41.5076,43.1664,7250700,5
1495200600,2017-05-19 00:00:00,43.3494,44.4807,42.4346,43.8159,10066500,5
1495805400,2017-05-26 00:00:00,44.0995,44.8557,43.7793,44.8344,5582100,5
1496410200,2017-06-02 00:00:00,44.8313,45.6882,44.7795,45.6333,5142900,4
1497015000,2017-06-09 00:00:00,45.6181,47.5544,44.1879,45.0997,10211400,5
1497619800,2017-06-16 00:00:00,44.5356,45.5876,43.5476,44.1422,15726900,5
1498224600,2017-06-23 00:00:00,44.6301,45.2735,44.4654,45.0204,6308700,5
1498829400,2017-06-30 00:00:00,45.2766,45.5205,42.5025,42.8571,10531800,5
1499434200,2017-07-07 00:00:00,43.2025,43.8445,42.2549,43.6702,9127500,4
1500039000,2017-07-14 00:00:00,43.8384,45.7428,43.5632,45.7183,6389100,5
1500643800,2017-07-21 00:00:00,45.8742,46.2900,45.0917,45.8345,5631900,5
1501248600,2017-07-28 00:00:00,45.9017,46.3572,44.9144,45.2812,8454300,5
1501853400,2017-08-04 00:00:00,45.2873,45.5655,44.4925,44.7310,6891600,5
1502458200,2017-08-11 00:00:00,44.8471,45.9017,43.6458,44.2021,5146200,5
1503063000,2017-08-18 00:00:00,44.7371,45.7061,44.2113,44.4314,5155200,5
1503667800,2017-08-25 00:00:00,44.4956,45.2720,43.8261,44.8074,5955600,5
1504272600,2017-09-01 00:00:00,44.8716,46.6782,44.3611,46.4367,6283800,5
1504877400,2017-09-08 00:00:00,46.2716,46.3297,45.2445,45.4126,6177900,4
1505482200,2017-09-15 00:00:00,45.7642,47.6289,45.7642,47.5769,5901300,5
1506087000,2017-09-22 00:00:00,47.8551,48.5398,47.0419,47.7236,6741000,5
1506691800,2017-09-29 00:00:00,47.5524,48.6954,46.5834,48.6310,6174600,5
1507296600,2017-10-06 00:00:00,48.8488,49.4560,48.5881,49.4407,3931500,5
1507901400,2017-10-13 00:00:00,49.6339,50.7809,49.5787,50.6030,3567000,5
1508506200,2017-10-20 00:00:00,50.7564,51.3544,50.0602,51.1029,3961800,5
1509111000,2017-10-27 00:00:00,51.3513,52.4799,50.5141,52.4094,5313600,5
1509715800,2017-11-03 00:00:00,52.2438,53.9796,52.2438,53.9766,10911000,5
1510324200,2017-11-10 00:00:00,54.5010,54.9120,53.1086,54.1238,10030200,5
1510929000,2017-11-17 00:00:00,53.9152,54.8721,53.3080,54.3047,6267300,5
1511533800,2017-11-24 00:00:00,54.6114,55.7799,54.4703,55.7400,7156500,4
1512138600,2017-12-01 00:00:00,55.4026,55.4026,51.0661,52.3481,18411900,5
1512743400,2017-12-08 00:00:00,52.9706,53.0350,50.4129,51.5292,17280600,5
1513348200,2017-12-15 00:00:00,51.6120,52.2100,51.1459,52.0751,11807700,5
1513953000,2017-12-22 00:00:00,52.7130,53.7589,52.4431,52.9263,9737700,5
1514557800,2017-12-29 00:00:00,52.2596,52.8464,51.9585,52.1735,3023400,4
1515162600,2018-01-05 00:00:00,52.4562,55.3751,52.3917,55.1477,6692700,4
1515767400,2018-01-12 00:00:00,55.1846,55.7530,53.9371,54.9941,7266900,5
1516372200,2018-01-19 00:00:00,55.4611,57.3783,54.8527,57.0895,6951600,4
1516977000,2018-01-26 00:00:00,57.1970,57.9805,55.6639,57.4428,9643200,5
1517581800,2018-02-02 00:00:00,57.2339,57.7624,54.8527,54.8804,9235500,5
1518186600,2018-02-09 00:00:00,54.0662,55.2798,50.1365,52.2626,21333300,5
1518791400,2018-02-16 00:00:00,52.9570,55.5932,52.4654,54.9049,8299200,5
1519396200,2018-02-23 00:00:00,54.7329,56.3798,54.6776,56.2906,6828300,4
1520001000,2018-03-02 00:00:00,56.6255,58.2908,55.1446,56.8560,7969200,5
1520605800,2018-03-09 00:00:00,56.5518,59.7072,56.2968,59.6827,6930900,5
1521207000,2018-03-16 00:00:00,60.1220,60.6228,58.8346,59.3078,9839400,5
1521811800,2018-03-23 00:00:00,58.7732,59.4706,55.2438,55.2654,10522200,5
1522330200,2018-03-29 00:00:00,56.5614,58.1776,54.0124,55.4285,11105700,4
1523021400,2018-04-06 00:00:00,54.9452,55.4347,52.5717,52.8087,8982600,5
1523626200,2018-04-13 00:00:00,53.4306,56.6476,53.1104,55.4839,7444200,5
1524231000,2018-04-20 00:00:00,55.8133,56.7677,52.7841,53.0180,12485400,5
1524835800,2018-04-27 00:00:00,53.2181,53.6122,51.0078,52.5163,17879100,5
1525440600,2018-05-04 00:00:00,52.4270,54.2094,51.7158,54.1140,10847700,5
1526045400,2018-05-11 00:00:00,54.5573,56.9247,54.3603,56.3982,6535800,5
