time,datetime_kst,open,high,low,close,volume,days
1473427800,2016-09-09 00:00:00,48.1959,48.9660,46.6559,46.6642,13176800,4
1474032600,2016-09-16 00:00:00,45.8694,46.9126,45.1656,45.7038,19980800,5
1474637400,2016-09-23 00:00:00,46.3330,48.5354,46.1343,47.7323,11857100,5
1475242200,2016-09-30 00:00:00,47.5336,48.5437,47.2107,48.1297,10594000,5
1475847000,2016-10-07 00:00:00,48.0221,48.1877,47.0699,47.6992,12834700,5
1476451800,2016-10-14 00:00:00,47.9890,48.3367,45.4719,45.8362,12717700,5
1477056600,2016-10-21 00:00:00,46.0267,47.3017,45.9936,46.5235,9366100,5
1477661400,2016-10-28 00:00:00,47.0865,47.0865,45.5630,45.7452,9984000,5
1478266200,2016-11-04 00:00:00,45.7452,45.9770,44.9669,45.0248,12388400,5
1478874600,2016-11-11 00:00:00,45.6458,46.8298,43.3275,43.7580,30144700,5
1479479400,2016-11-18 00:00:00,43.4020,43.8822,43.0046,43.0129,15348600,5
1480084200,2016-11-25 00:00:00,43.2861,44.2465,43.1288,43.9071,7674600,4
1480689000,2016-12-02 00:00:00,43.9982,44.3956,43.8905,44.1224,10761100,5
1481293800,2016-12-09 00:00:00,44.1886,45.9687,44.1224,45.5382,13235700,5
1481898600,2016-12-16 00:00:00,45.5879,46.0267,44.7185,44.9006,11759100,5
1482503400,2016-12-23 00:00:00,44.9089,45.0745,44.0750,44.4856,9577000,5
1483108200,2016-12-30 00:00:00,44.4018,45.0051,44.3096,44.5945,7086100,4
1483713000,2017-01-06 00:00:00,45.2146,46.1447,45.0805,45.5330,9846600,4
1484317800,2017-01-13 00:00:00,45.2900,47.5524,45.2900,47.5021,12319300,5
1484922600,2017-01-20 00:00:00,47.7367,47.8289,46.8737,47.0580,8809100,4
1485527400,2017-01-27 00:00:00,47.2842,48.2981,47.2842,47.9294,9711500,5
1486132200,2017-02-03 00:00:00,47.7367,49.5131,47.5524,49.3623,10003300,5
1486737000,2017-02-10 00:00:00,49.2450,49.3204,48.4071,48.7003,9594500,5
1487341800,2017-02-17 00:00:00,48.5328,49.2953,48.3317,48.5747,9578600,5
1487946600,2017-02-24 00:00:00,49.2701,50.0829,49.1947,49.4964,6014600,4
1488551400,2017-03-03 00:00:00,49.2618,49.4796,48.0803,48.3736,11096100,5
