time,datetime_kst,open,high,low,close,volume,days
1472823000,2016-09-02 00:00:00,30.5543,30.5543,30.2947,30.4086,4418800,1
1473427800,2016-09-09 00:00:00,30.4951,30.5817,29.0102,29.0512,41666200,4
1474032600,2016-09-16 00:00:00,28.8872,30.7228,28.7232,30.3175,41707800,5
1474637400,2016-09-23 00:00:00,30.6318,31.1510,30.2446,30.5133,25412600,5
1475242200,2016-09-30 00:00:00,30.3357,31.7705,30.1307,31.6429,34935000,5
1475847000,2016-10-07 00:00:00,31.5883,31.7978,31.2193,31.7113,28855800,5
1476451800,2016-10-14 00:00:00,31.8980,31.9800,30.0897,30.8003,38250400,5
1477056600,2016-10-21 00:00:00,30.7411,31.1829,30.5315,30.9278,31794600,5
1477661400,2016-10-28 00:00:00,31.1237,31.5336,30.7957,30.8777,17119200,5
1478266200,2016-11-04 00:00:00,31.0462,31.2740,30.1808,30.3311,23684000,5
1478874600,2016-11-11 00:00:00,30.8276,31.4562,30.1216,31.2284,41416400,5
1479479400,2016-11-18 00:00:00,31.1920,32.0757,30.8094,32.0347,29183200,5
1480084200,2016-11-25 00:00:00,32.3398,32.6906,32.0210,32.6632,18704200,4
1480689000,2016-12-02 00:00:00,32.5949,32.7179,30.7411,31.3241,45676800,5
1481293800,2016-12-09 00:00:00,31.5382,33.1142,31.3788,32.6496,29485600,5
1481898600,2016-12-16 00:00:00,32.5266,33.3738,32.2305,32.8318,40580800,5
1482503400,2016-12-23 00:00:00,32.9172,33.5830,32.8942,33.5830,12416200,5
1483108200,2016-12-30 00:00:00,33.6702,34.1340,32.8391,32.8942,12003400,4
1483713000,2017-01-06 00:00:00,33.4452,33.4452,32.7473,33.0320,17816400,4
1484317800,2017-01-13 00:00:00,33.0779,33.6932,32.9631,33.6151,22773600,5
1484922600,2017-01-20 00:00:00,33.5187,34.0926,33.1376,33.8722,14709800,4
1485527400,2017-01-27 00:00:00,33.7758,34.8273,33.4085,34.8273,25655400,5
1486132200,2017-02-03 00:00:00,34.7217,34.8043,34.0513,34.7171,16927600,5
1486737000,2017-02-10 00:00:00,34.7355,34.9650,34.3222,34.5931,15052000,5
1487341800,2017-02-17 00:00:00,34.8502,35.3966,34.5931,35.3966,17755400,5
1487946600,2017-02-24 00:00:00,35.5757,35.7318,34.6666,35.2313,13069400,4
1488551400,2017-03-03 00:00:00,35.2084,35.5344,34.9880,35.2956,18780800,5
1489156200,2017-03-10 00:00:00,35.1349,35.8742,34.9972,35.7823,16912200,5
1489757400,2017-03-17 00:00:00,35.8971,36.3747,35.5941,36.2782,20129200,5
1490362200,2017-03-24 00:00:00,36.4298,36.7282,35.7226,36.3333,25570200,5
1490967000,2017-03-31 00:00:00,36.1772,36.7558,35.9660,36.5996,12425000,5
1491571800,2017-04-07 00:00:00,36.6410,36.7098,35.8971,36.3287,12131200,5
1492090200,2017-04-13 00:00:00,36.3104,36.3150,35.0110,35.0110,38661000,4
1492781400,2017-04-21 00:00:00,35.1762,36.2782,35.1671,36.0946,25770600,5
1493386200,2017-04-28 00:00:00,36.6456,37.2287,36.4940,36.5950,26215800,5
1493991000,2017-05-05 00:00:00,36.7052,37.1001,36.5354,37.1001,20385600,5
1494595800,2017-05-12 00:00:00,37.1460,38.0690,36.9624,38.0414,13781800,5
1495200600,2017-05-19 00:00:00,38.0873,38.9230,37.3940,38.4546,32612800,5
1495805400,2017-05-26 00:00:00,38.5970,39.2582,38.4501,39.2490,19855200,5
1496410200,2017-06-02 00:00:00,39.3087,39.9056,39.2306,39.8643,14811200,4
1497015000,2017-06-09 00:00:00,39.8964,41.1958,38.6108,39.3454,37630400,5
1497619800,2017-06-16 00:00:00,38.8679,39.6714,38.1700,38.6383,45790600,5
1498224600,2017-06-23 00:00:00,39.0470,39.5383,38.8312,39.3362,25702400,5
1498829400,2017-06-30 00:00:00,39.7082,39.8000,37.2746,37.5868,59669600,5
1499434200,2017-07-07 00:00:00,37.8256,38.3720,37.1552,38.2067,31678000,4
1500039000,2017-07-14 00:00:00,38.2848,39.9240,38.1240,39.8643,29628600,5
1500643800,2017-07-21 00:00:00,39.9515,40.4198,39.4464,40.1627,29003200,5
1501248600,2017-07-28 00:00:00,40.0938,40.5668,39.4281,39.6485,35788800,5
1501853400,2017-08-04 00:00:00,39.7587,40.0250,39.0745,39.3454,32132800,5
1502458200,2017-08-11 00:00:00,39.4694,40.3464,38.6062,39.1067,41043400,5
1503063000,2017-08-18 00:00:00,39.4097,40.2041,39.0607,39.2444,50438200,5
1503667800,2017-08-25 00:00:00,39.3271,39.9148,38.7898,39.5750,22637400,5
1504272600,2017-09-01 00:00:00,39.6898,41.0351,39.2811,40.8652,21680400,5
1504877400,2017-09-08 00:00:00,40.6724,40.7918,40.0250,40.2040,19653800,4
1505482200,2017-09-15 00:00:00,40.5806,41.8846,40.4658,41.8249,34041400,5
1506087000,2017-09-22 00:00:00,42.1325,42.6560,41.4208,42.0453,43140200,5
1506691800,2017-09-29 00:00:00,42.0453,42.8809,41.0765,42.8488,33324200,5
1507296600,2017-10-06 00:00:00,43.0830,43.5743,42.8442,43.5605,20231400,5
1507901400,2017-10-13 00:00:00,43.7028,44.7773,43.6615,44.6258,20151400,5
1508506200,2017-10-20 00:00:00,44.8048,45.3237,44.2676,45.1722,30215600,5
1509111000,2017-10-27 00:00:00,45.3880,46.2420,44.6258,46.1915,33526200,5
1509715800,2017-11-03 00:00:00,45.6497,47.2659,45.6497,47.2659,38549200,5
1510324200,2017-11-10 00:00:00,47.7710,47.9363,46.4303,47.2292,37896000,5
1510929000,2017-11-17 00:00:00,47.0501,48.1521,46.6552,47.4083,28510200,5
1511533800,2017-11-24 00:00:00,47.6333,48.5929,47.5690,48.5653,12248200,4
1512138600,2017-12-01 00:00:00,48.0603,48.1016,44.5890,45.6313,81676400,5
1512743400,2017-12-08 00:00:00,46.0216,46.0721,44.0426,44.9977,64207800,5
1513348200,2017-12-15 00:00:00,45.1079,45.5716,44.7222,45.5716,76305600,5
1513953000,2017-12-22 00:00:00,45.9237,46.9296,45.7560,46.1799,38857200,5
1514557800,2017-12-29 00:00:00,45.6443,46.0867,45.3276,45.5511,18714400,4
1515162600,2018-01-05 00:00:00,45.8725,48.1451,45.7700,47.9542,26810000,4
1515767400,2018-01-12 00:00:00,47.9542,48.4153,46.8411,47.6655,27499400,5
1516372200,2018-01-19 00:00:00,48.1265,50.0033,47.6235,49.7239,33584200,4
1516977000,2018-01-26 00:00:00,49.8916,50.5575,48.7040,50.2641,48265000,5
1517581800,2018-02-02 00:00:00,50.1477,50.5016,47.9263,47.9263,60826200,5
1518186600,2018-02-09 00:00:00,47.4093,48.3407,43.7209,45.5185,133790000,5
1518791400,2018-02-16 00:00:00,45.7793,48.4618,45.7793,47.8704,59388400,5
1519396200,2018-02-23 00:00:00,47.8937,49.2209,47.8797,49.2070,53667400,4
1520001000,2018-03-02 00:00:00,49.4584,50.8276,48.2057,49.5889,45020000,5
1520605800,2018-03-09 00:00:00,49.3839,52.1270,49.2442,52.1270,41497400,5
1521207000,2018-03-16 00:00:00,52.4716,53.3471,51.4889,51.8848,48854800,5
1521811800,2018-03-23 00:00:00,51.4983,52.0711,48.4758,48.4805,52884200,5
1522330200,2018-03-29 00:00:00,49.5330,50.8230,47.4047,48.5643,63438400,4
1523021400,2018-04-06 00:00:00,48.1591,48.6202,46.1519,46.3196,67035800,5
1523626200,2018-04-13 00:00:00,46.7946,49.2955,46.6083,48.3780,54903200,5
1524231000,2018-04-20 00:00:00,48.5736,49.4305,45.8865,46.0914,81363600,5
1524835800,2018-04-27 00:00:00,46.2404,46.6176,44.4614,45.6815,91417400,5
1525440600,2018-05-04 00:00:00,45.6396,46.9436,44.7361,46.9436,79225000,5
1526045400,2018-05-11 00:00:00,47.0833,49.0626,46.9622,48.6248,47687600,5
