time,datetime_kst,open,high,low,close,volume,days
1541773800,2018-11-09 00:00:00,6.1908,6.8422,5.9150,6.3739,606878400,5
1542378600,2018-11-16 00:00:00,6.2407,6.2752,5.4930,5.9019,769087200,5
1542983400,2018-11-23 00:00:00,5.8152,5.8425,4.8380,5.0389,561478400,4
1543588200,2018-11-30 00:00:00,5.2517,6.0434,5.1852,6.0256,680872800,5
1544193000,2018-12-07 00:00:00,6.4285,6.4547,5.1115,5.1602,778582400,4
1544797800,2018-12-14 00:00:00,5.1305,5.7688,4.9712,5.0996,838985600,5
1545402600,2018-12-21 00:00:00,5.0485,5.1697,3.8288,3.9013,1356201600,5
1546007400,2018-12-28 00:00:00,3.8039,4.5363,3.6042,4.3113,1200512800,4
1546612200,2019-01-04 00:00:00,4.4470,4.6137,4.0030,4.5553,1092106400,4
1547217000,2019-01-11 00:00:00,4.5791,5.0196,4.5387,4.9386,898763200,5
1547821800,2019-01-18 00:00:00,4.8124,5.4290,4.7446,5.3457,701350400,5
1548426600,2019-01-25 00:00:00,5.2386,5.3767,4.8827,5.3279,615456800,4
1549031400,2019-02-01 00:00:00,5.1195,5.6802,4.9315,5.5243,740850400,5
1549636200,2019-02-08 00:00:00,5.5314,5.9194,5.4278,5.6219,739829600,5
1550241000,2019-02-15 00:00:00,5.6861,6.0135,5.5659,5.9551,672898400,5
1550845800,2019-02-22 00:00:00,5.8992,6.0742,5.8242,6.0468,522769600,4
1551450600,2019-03-01 00:00:00,6.1908,6.2349,5.9266,6.1968,577523200,5
1552055400,2019-03-08 00:00:00,6.3051,6.3480,5.6611,5.8504,781148800,5
1552656600,2019-03-15 00:00:00,5.9194,6.6586,5.9194,6.5848,659492800,5
1553261400,2019-03-22 00:00:00,6.5908,7.1325,6.5515,6.6384,916456800,5
1553866200,2019-03-29 00:00:00,6.5562,6.8682,6.4121,6.7467,818469600,5
1554471000,2019-04-05 00:00:00,6.9420,7.3457,6.8706,7.3099,628752800,5
1555075800,2019-04-12 00:00:00,7.2730,7.4540,7.1873,7.4385,513824000,5
1555594200,2019-04-18 00:00:00,7.4385,7.6874,7.2945,7.6160,383982400,4
1556285400,2019-04-26 00:00:00,7.5195,8.0792,7.5016,8.0113,505993600,5
1556890200,2019-05-03 00:00:00,8.0089,8.0934,7.5314,8.0458,587487200,5
1557495000,2019-05-10 00:00:00,7.5386,7.9327,6.8158,7.2802,1008758400,5
1558099800,2019-05-17 00:00:00,6.7253,7.3611,6.4621,7.0063,907809600,5
1558704600,2019-05-24 00:00:00,6.7134,6.9110,6.3240,6.4371,772675200,5
1559309400,2019-05-31 00:00:00,6.4943,6.5979,5.9704,5.9799,571853600,4
1559914200,2019-06-07 00:00:00,5.9323,6.7777,5.4929,6.6884,809849600,5
1560519000,2019-06-14 00:00:00,6.8301,7.1885,6.7860,6.8622,606599200,5
1561123800,2019-06-21 00:00:00,6.9051,7.6850,6.8872,7.5433,577860800,5
1561728600,2019-06-28 00:00:00,7.5838,7.6076,7.1182,7.3552,476880000,5
1562333400,2019-07-05 00:00:00,7.7755,7.9125,7.5481,7.8613,410041600,4
1562938200,2019-07-12 00:00:00,7.7148,8.1577,7.5648,8.1554,565534400,5
1563543000,2019-07-19 00:00:00,8.2113,8.2387,7.7910,7.8279,554241600,5
1564147800,2019-07-26 00:00:00,7.8874,8.3816,7.8851,8.3435,582354400,5
1564752600,2019-08-02 00:00:00,8.3304,8.3304,7.2159,7.3492,966424800,5
1565357400,2019-08-09 00:00:00,6.8991,7.4100,6.3919,7.1885,1264356800,5
1565962200,2019-08-16 00:00:00,7.0587,7.5481,6.5574,7.0218,1130845600,5
1566567000,2019-08-23 00:00:00,7.3195,7.4766,6.5586,6.6419,801769600,5
1567171800,2019-08-30 00:00:00,6.8456,7.3742,6.6979,7.2028,706616000,5
1567776600,2019-09-06 00:00:00,7.0599,7.7529,6.9194,7.6684,471032800,4
1568381400,2019-09-13 00:00:00,7.7362,8.0351,7.3445,7.7731,608020800,5
1568986200,2019-09-20 00:00:00,7.6195,7.9410,7.4707,7.5517,586266400,5
1569591000,2019-09-27 00:00:00,7.5350,7.7088,6.9849,7.1480,770185600,5
1570195800,2019-10-04 00:00:00,7.2159,7.5433,6.5383,7.3135,955880800,5
1570800600,2019-10-11 00:00:00,7.2468,7.7398,6.9063,7.5540,948954400,5
1571405400,2019-10-18 00:00:00,7.5314,7.9613,7.5005,7.6195,625692000,5
1572010200,2019-10-25 00:00:00,7.7434,8.0958,7.5493,8.0756,567767200,5
1572615000,2019-11-01 00:00:00,8.1994,8.4769,8.0339,8.4745,575957600,5
1573223400,2019-11-08 00:00:00,8.6460,8.8353,8.4602,8.7710,525812000,5
1573828200,2019-11-15 00:00:00,8.6412,8.9710,8.6031,8.9555,513780800,5
1574433000,2019-11-22 00:00:00,8.9436,9.1056,8.6710,8.8353,533523200,5
1575037800,2019-11-29 00:00:00,8.9448,9.3854,8.9424,9.2568,299121600,4
1575642600,2019-12-06 00:00:00,9.2568,9.2627,8.4673,9.2104,577548800,5
1576247400,2019-12-13 00:00:00,9.1794,9.6116,9.0115,9.5092,624732800,5
1576852200,2019-12-20 00:00:00,9.6950,10.1832,9.6878,10.1368,438277600,5
1577457000,2019-12-27 00:00:00,10.2427,10.6085,10.1547,10.4597,276334400,4
1578061800,2020-01-03 00:00:00,10.4501,10.8206,10.1011,10.5264,473537600,4
1578666600,2020-01-10 00:00:00,10.2762,11.3721,10.2381,11.1446,677986400,5
1579271400,2020-01-17 00:00:00,11.2839,11.9284,11.2339,11.8998,660802400,5
1579876200,2020-01-24 00:00:00,11.7961,12.2941,11.6151,11.7723,657994400,4
1580481000,2020-01-31 00:00:00,10.9885,11.8819,10.7420,11.1541,929000000,5
1581085800,2020-02-07 00:00:00,11.3292,12.9611,11.3078,12.7479,755733600,5
1581690600,2020-02-14 00:00:00,12.6240,13.7104,12.6145,13.6436,707879200,5
1582295400,2020-02-21 00:00:00,13.4507,14.1511,12.7133,12.8813,670559200,4
1582900200,2020-02-28 00:00:00,11.4686,11.8617,8.0404,9.1720,1825542400,5
1583505000,2020-03-06 00:00:00,9.4424,10.8992,8.4573,9.1529,2007963200,5
1584106200,2020-03-13 00:00:00,7.3293,8.4490,5.2888,6.7706,2468661600,5
1584711000,2020-03-20 00:00:00,4.8195,5.7891,3.8987,4.2298,3856374400,5
1585315800,2020-03-27 00:00:00,4.2799,5.9558,3.8439,5.2816,3691155200,5
1585920600,2020-04-03 00:00:00,5.4293,6.1381,4.8385,5.0529,2706130400,5
1586439000,2020-04-09 00:00:00,5.6116,6.7563,5.5223,6.5121,2248104000,4
1587130200,2020-04-17 00:00:00,6.4323,8.1119,6.3215,7.9487,2375184000,5
1587735000,2020-04-24 00:00:00,7.7652,8.0416,6.7075,7.7545,1923523200,5
1588339800,2020-05-01 00:00:00,8.0023,8.3942,7.4448,7.5651,1763883200,5
1588944600,2020-05-08 00:00:00,7.4496,8.9278,7.3936,8.9088,1353043200,5
1589549400,2020-05-15 00:00:00,8.7515,9.3066,7.8748,8.6824,1860672000,5
1590154200,2020-05-22 00:00:00,9.0529,9.7581,8.9600,9.4364,1375679200,5
1590759000,2020-05-29 00:00:00,9.8927,9.9248,8.7408,9.8593,1254979200,4
1591363800,2020-06-05 00:00:00,9.7747,10.7837,9.7235,10.7074,1223432800,5
1591968600,2020-06-12 00:00:00,10.6717,11.8188,9.5806,10.1011,1529844000,5
1592573400,2020-06-19 00:00:00,9.6580,11.5817,9.5365,11.1875,1542996800,5
1593178200,2020-06-26 00:00:00,11.1863,12.2238,10.5895,10.6586,1525497600,5
1593696600,2020-07-02 00:00:00,10.6264,12.6109,10.2774,12.3036,991288000,4
1594387800,2020-07-10 00:00:00,12.7812,14.1094,12.7800,14.0737,1258400000,5
1594992600,2020-07-17 00:00:00,14.5382,15.0028,12.3155,13.3220,1732855200,5
1595597400,2020-07-24 00:00:00,13.4364,14.7312,12.0320,12.6609,1467591200,5
1596202200,2020-07-31 00:00:00,12.9349,14.2345,12.7884,14.2202,1362622400,5
1596807000,2020-08-07 00:00:00,14.5620,15.7151,14.5394,15.1266,1080029600,5
1597411800,2020-08-14 00:00:00,15.1600,15.6257,13.9831,15.1910,1219851200,5
1598016600,2020-08-21 00:00:00,15.4697,16.9158,15.4447,16.8336,798880000,5
1598621400,2020-08-28 00:00:00,17.4161,19.0432,16.7288,18.7859,1144352000,5
1599226200,2020-09-04 00:00:00,18.8848,20.9253,14.7538,16.8717,1667420800,5
1599831000,2020-09-11 00:00:00,14.8837,16.4846,13.9140,14.4977,1568911200,4
1600435800,2020-09-18 00:00:00,15.1278,16.1308,13.1934,13.8747,1785951200,5
1601040600,2020-09-25 00:00:00,13.2494,14.9051,12.8765,14.5871,1795402400,5
1601645400,2020-10-02 00:00:00,15.4006,16.4465,14.8098,14.9766,1512134400,5
1602250200,2020-10-09 00:00:00,15.3029,16.8419,14.9075,16.8074,1174692800,5
1602855000,2020-10-16 00:00:00,17.6769,18.9074,16.9074,17.2839,1351741600,5
1603459800,2020-10-23 00:00:00,17.6341,17.8092,15.8985,16.5930,1225089600,5
1604064600,2020-10-30 00:00:00,16.1725,16.6740,13.5257,13.9903,1648410400,5
1604673000,2020-11-06 00:00:00,14.2690,18.1737,13.5329,18.0343,1481152800,5
1605277800,2020-11-13 00:00:00,18.5441,18.8657,15.5269,17.2886,1418908800,5
1605882600,2020-11-20 00:00:00,17.2422,17.7913,16.9098,17.1850,840129600,5
1606487400,2020-11-27 00:00:00,17.3696,18.9479,16.7669,18.7264,556680800,4
1607092200,2020-12-04 00:00:00,18.7871,20.0343,17.9366,19.9628,785291200,5
1607697000,2020-12-11 00:00:00,19.9997,20.5691,18.4941,19.2135,845997600,5
1608301800,2020-12-18 00:00:00,19.4434,21.1921,19.4363,20.7656,749724000,5
1608820200,2020-12-24 00:00:00,20.1986,21.0491,19.6162,20.8038,560427200,4
1609425000,2020-12-31 00:00:00,21.3410,21.8460,20.9681,21.6554,449710400,4
1610116200,2021-01-08 00:00:00,21.9270,22.7370,19.8723,22.6656,803425600,5
1610721000,2021-01-15 00:00:00,22.0140,22.3154,20.8550,21.1278,655035200,5
1611325800,2021-01-22 00:00:00,21.6138,24.3332,21.3934,23.9473,416750400,4
1611930600,2021-01-29 00:00:00,24.7191,25.0312,21.1432,21.5530,707340000,5
1612535400,2021-02-05 00:00:00,22.2868,25.3219,21.8556,25.0860,453002000,5
1613140200,2021-02-12 00:00:00,25.4815,26.2772,24.6477,26.2319,442643200,5
1613745000,2021-02-19 00:00:00,26.4344,26.6488,24.3665,24.9717,398229600,4
1614349800,2021-02-26 00:00:00,23.9520,24.2522,20.5477,21.2552,902162000,5
1614954600,2021-03-05 00:00:00,22.2415,23.2731,17.8747,19.9545,1285636400,5
1615559400,2021-03-12 00:00:00,19.8401,21.9794,18.1701,21.0884,938057600,5
1616160600,2021-03-19 00:00:00,21.1575,22.8681,19.8687,20.6025,913382800,5
1616765400,2021-03-26 00:00:00,21.0337,22.2105,19.4518,21.1194,974300400,5
1617283800,2021-04-01 00:00:00,21.0217,22.8776,20.2403,22.8466,645994800,4
1617975000,2021-04-09 00:00:00,23.3969,25.6006,23.3398,25.5553,593191200,5
1618579800,2021-04-16 00:00:00,25.3242,26.6798,25.0098,26.6369,624167600,5
1619184600,2021-04-23 00:00:00,26.2414,26.5321,24.7620,25.9818,711043200,5
1619789400,2021-04-30 00:00:00,26.0413,26.7370,25.3910,25.6482,604804400,5
1620394200,2021-05-07 00:00:00,25.9103,26.0842,22.9776,24.7287,810255200,5
1620999000,2021-05-14 00:00:00,24.4166,24.4571,20.8026,22.8633,1002044800,5
1621603800,2021-05-21 00:00:00,22.5155,23.8067,20.8049,22.9776,729475600,5
1622208600,2021-05-28 00:00:00,23.4779,24.8001,23.3993,24.4404,442019200,5
1622813400,2021-06-04 00:00:00,24.7406,24.8692,23.1992,24.7715,399249600,4
1623418200,2021-06-11 00:00:00,24.6405,26.0246,24.4928,26.0199,418486800,5
1624023000,2021-06-18 00:00:00,26.1199,27.1777,25.1384,26.2986,625927200,5
1624627800,2021-06-25 00:00:00,26.3558,28.4665,25.8222,27.9948,485949600,5
1625232600,2021-07-02 00:00:00,28.2950,30.2914,28.2879,30.1890,421231200,5
1625837400,2021-07-09 00:00:00,30.3629,31.2610,29.1217,30.7679,470275200,4
1626442200,2021-07-16 00:00:00,31.1610,31.9424,29.8197,29.9055,607214400,5
1627047000,2021-07-23 00:00:00,29.0193,32.6642,28.5094,32.5332,604450400,5
1627651800,2021-07-30 00:00:00,32.4046,32.7738,30.4534,31.6231,610457200,5
1628256600,2021-08-06 00:00:00,32.0520,32.9906,30.9346,32.5022,496458800,5
1628861400,2021-08-13 00:00:00,32.6166,32.9025,31.5040,32.6714,420552400,5
1629466200,2021-08-20 00:00:00,32.3855,32.7405,30.3629,32.3521,707268400,5
1630071000,2021-08-27 00:00:00,32.6452,34.6868,32.6380,34.5677,444671200,5
1630675800,2021-09-03 00:00:00,34.7821,36.4069,34.7702,36.0805,466874000,5
1631280600,2021-09-10 00:00:00,36.1043,36.4212,34.5701,34.6749,466226000,4
1631885400,2021-09-17 00:00:00,35.3277,35.4444,33.5814,33.8864,646474000,5
1632490200,2021-09-24 00:00:00,32.2616,33.9650,30.4939,33.7792,810856800,5
1633095000,2021-10-01 00:00:00,32.9263,33.2098,28.7882,30.2176,1092750000,5
1633699800,2021-10-08 00:00:00,29.8030,31.5278,27.7471,30.3700,962786800,5
1634304600,2021-10-15 00:00:00,29.9841,32.3641,29.2098,32.3307,676148000,5
1634909400,2021-10-22 00:00:00,31.9829,34.5939,31.8233,33.6577,558385600,5
1635514200,2021-10-29 00:00:00,34.0650,37.0215,33.5242,36.9643,697247200,5
1636119000,2021-11-05 00:00:00,37.1168,41.3717,36.4926,40.6331,726812400,5
1636727400,2021-11-12 00:00:00,40.6189,40.9524,37.2836,39.4158,726189600,5
1637332200,2021-11-19 00:00:00,39.7636,42.6129,38.6153,42.2007,661473600,5
1637937000,2021-11-26 00:00:00,42.7129,43.6825,37.8125,38.3175,780994400,4
1638541800,2021-12-03 00:00:00,39.5944,41.1644,34.5272,35.7541,1641075600,5
1639146600,2021-12-10 00:00:00,35.8756,40.6212,34.6702,39.8970,1196527200,5
1639751400,2021-12-17 00:00:00,39.8970,39.9971,35.0204,35.9256,1275380800,5
1640269800,2021-12-23 00:00:00,34.5487,39.8541,33.9483,39.4229,769522000,4
1640961000,2021-12-31 00:00:00,39.8065,41.6861,39.4777,39.6254,620052000,5
